９月鑑賞会安川加嘉子ジャンヌ・イスナール鈴木聡グランドトリオの夕プログラムモーツアルトピアノ三重奏曲ト長調ベートーヴエンチエロ奏鳴曲第３番…於HBCラジオ劇場９月１１日P・M・６・３０函館芸術協会９月会員鑑賞会主催函館芸術協会提供北海道芸術鑑賞協会東芝レコードエンジェル・キャピトル,,,,76.0×52.5cm,po002440,,,,,,
北海道博１３０円の前売券は幸運の乗用車をあなたへ抽せん付前売入場券抽せん日昭和３３年５月３１日特賞……１本トヨタ自動車の乗用車「トヨペットクラウンデラックス」１台…２重噴流式富士電機洗濯機Kato,,1958年,,77.5×53.0cm,po002442,,,,,,
CINEMASCOPEシネマスコープ総天然色スタア誕生映画史上燐然と聳える世紀の豪華巨篇！！涙に綴られた感動の大ドラマ！！ジュディ・ガーランドジェイムズ・メイスン主演ジャック・カースンチャールズ・ビックフォード共演監督ジョウジ・キュウカア製作シドニイ・ラフト脚本モス・ハアト音楽監督レイ・ハインドウフ作詞アイラ・ガアシュイン作曲ハロルド・アーレン主題歌コロムビアレコードAStarisBornワーナー・ブラザーズ映画配給※下辺に245*255サイズの用紙貼付有映画会の純益で五稜（欠損）小人動物園をつく（欠損）文部省選定本年度最高優（欠損）誰が見ても感銘に心うたれる名作！シネマスコープ始って以来の傑作スタア誕（欠損）全市民のご協力お願い申します★（欠損）主催子供動物園設立期成会函館市教育委員会北海道新聞社,,,,73.0×51.0cm,po002443,,,,,,
1959教育映画祭ポスターTHEEDUCATIONALFILMFESTIVAL10月26日午后6時労働会館主催函館市教育委員会後援富士フイルムさくらフイルム,,1959年,,75.0×52.0cm,po002444,,,,,,
本道初めての本格的オペラ公演原作木下順二作曲指揮・団伊玖磨演奏東京交響楽団5月2日午后6時開演HBCラジオ劇場入場料指定席￥500自由席￥350tosio後援北海道教育委員会北海道新聞主催北海道放送提供・北洋相互銀行山藤印刷会社,,,,74.5×52.0cm,po002445,,,,,,
宮中雅楽初公開北海道新聞社創立十周年記念期日六月十二日会場函館市千代ヶ岱球場雅楽器衣装展（国宝秘蔵品）六月六日～十二日札幌今井主催北海道新聞社、北海道、函館市、道教委、青函鉄道管理局一般前売券７０円団体４０円大・高校〃４０円〃３０円中・小校〃３０円〃２０円札幌山藤印刷KURIYAGAWA1952,,1952年,,76.5×52.0cm,po002446,,,,,,
プロムジカ弦楽四十奏曲演奏会放送開始３０周年記念NHK曲目１弦楽四十奏曲セレナード作品３ノ５へ長調…ハイドン作曲第１ヴァイオリン岩淵竜太郎第２ヴァイオリン武内智子ヴィオラ小橋行雄チエロ松下修也前賣券２００圓（當日２５０圓）市内デパート・各楽器店・西村屋７月２４日（日）后６．３０開演於遺愛女子高校講堂主催凾館放送局・ラジオサービスセンタークロバー北海道バター,,,,74.0×52.0cm,po002447,,,,,,
北海道大博覧会前売券当所で発売中抽せん日昭和三十三年五月三十一日特賞…………１本トヨタ自動車の乗用車「トヨペットクラウンデラックス」１台１等……オートバイならドリーム号Kato,,1958年,,75.0×26.5cm,po002448,,,,,,
武蔵野音楽大学演奏会指揮パウル・カドウ6月18日（火）6.30P.MH.B.Cラジオ劇場主宰函館音楽協会武蔵野音大校友会※下辺に115*400サイズの用紙貼付有一般券￥150学生券￥80各プレイガイド楽器店扱,,,,72.5×51.5cm,po002449,,,,,,
ゲルハルト・ヒユッシュ独唱会NHK招聘ピアノ伴奏M・グルリットGERHARDH¨USCH★開催地東京4月21・23・25日、大阪4月28、29日京都・福岡・小倉・広島・宇部・長崎・熊本・大分・松山・岡山・札幌・函館・仙台・静岡・松本・名古屋・新潟主催日本放送協会ラジオ・サービス・センターヒュッシュの代表名盤！冬の旅・詩人の恋美しき水車屋の乙女ビクターレコード一九堂印刷印行※下辺に115*360サイズの用紙貼付有函館6月11日：公楽映画劇場（后6時開場・7時開演）入場料A券（指定席）800円．B券600円．C券500円前売券5月1日より発売・発売所丸井．棒二デパート．古屋．ヤマコ．彩華楽器店．函館放送局,,,,73.0×51.0cm,po002450,,,,,,
●第一部JAZZ・VARIATION●第2部くるみ割り人形●第3部幽玄17e三国バレー発表会●日時＝11月3日<金>PM3時／7時●場所＝HBCラジオ劇場ホール●主催＝三国バレー研究所●後援＝函館市教育委員会／北海道新聞函館支社,,,,67.5×34.0cm,po002451,,,,,,
北大グリーコール演奏会賛助出演酒井武雄氏酒井淑子嬢石見富子嬢於公民館10月25日（土）午后7時開演主催北海道大学水産学部音楽部北海道大学水産学部学生自治会,,,,76.5×55.0cm,po002452,,,,,,
岩本真理ヴァイオリン演奏会とき4月13日6時ところHBCラジオ劇場主催・北海道新聞社・HBC函館放送・函館鑑賞協会北海道芸術鑑賞協会提供クロバー北海道バター,,,,75.5×52.0cm,po002453,,,,,,
1957教育映画祭THEEDUCATIONALFILMFESTIVAL１地図と地形２おふくろのバス旅行３黒部峡谷４ちびくろさんぼの虎退治５いねむり一家主催道教委・市教委後援道新・映研11月3日6時消防本部ホールフジスコープM-Iフジカラー・シネ富士フィルム画像が明快で映写効果の良い超微粒子USパンクロさくらシネフイルム8ミリ16ミリさくらフイルムの小西六写真工業太田印刷,,1957年,,76.5×54.0cm,po002454,,,,,,
本道放送開始30周年記念NHK交響楽団特別演奏会指揮ウィルヘルム・ロイフナー曲目１．真夏の夜の夢序曲＝メンデルスゾーン＝２．ヴァイオリン協奏曲ト短調＝ブルッフ＝３．４．7月2日（水）午后630開演函館市大谷高等学校体育館前売券￥500当日券￥550函館放送局市内プレイガイド前売開始6月1日（日）前10時から主催函館放送局・NHK交響楽団1,000円のLP!ダイアモンド・シリーズ世界の名曲・最高の演奏家・最新の録音クラシック”ベスト5”ポピュラー新発売！！好評発売中！コロムビアレコード,,,,75.0×52.0cm,po002455,,,,,
NHK交響楽団特別演奏会J・ローゼンストック指揮日時5月28日（月）后7時開演場所青柳小学校講堂曲目１．歌劇エグモント序曲ベートーヴェン作曲２．３．４．前売開始5月1日入場券当日券700円（椅子席）前売券600円（椅子席）学生券250円（立見）前売所市内各プレイガイド・楽器店主催函館放送局・NHK交響楽団便利で楽しいお買物はステーションデパート札幌駅地下,,,,75.5×52.5cm,po002456,,,,,,
Violinrecital諏訪根自子ヴァイオリン演奏会8月23日6時半於HBCラジオ劇場函館芸術協会8月会員鑑賞会新会員募集中！申込は東雲町12浅井薬局内函館芸術協会えTEL1807提供北海道芸術鑑賞協会東芝レコードエンジェル・キャピトル,,,,76.0×52.5cm,po002457,,,,,,
ギリシャ政府派遣音楽使節による演奏会ポスター王立ギリシヤ歌劇団ソリストテノールジャニス・カンパーニスソプラノアンナ・ランドウバリトンローランド・セッシ3月14日（金）15日（土）6時半函館HBCホール主催函館芸術協会後援北海道新聞社新会員受付中！お申込みは東雲町12浅井薬局内函館芸術協会TEL1807提供北海道芸術鑑賞協会東芝レコードエンジェル・キャピトル,,,,75.5×52.5cm,po002458,,,,,,
岩本真理ヴァイオリン独奏会ピアノ鷲見五郎VIOLINRECITAL古典名曲の夕5月26.27日P,M.6.30H・B・Cホール函館芸術協会5月会員鑑賞会新入会申込は東雲町12浅井薬局内芸協TEL1807提供北海道芸術鑑賞協会東芝レコードエンジェル・キャピトル,,,,75.0×52.5cm,po002459,,,,,
●天理高校吹奏楽部演奏会主催函館吹奏楽連盟後援函館市教育委員会北海道新聞函館支社とき○昭和36年8月15日｛后1時30分后6時30分ところ○函館HBC劇場,,,,73.0×52.0cm,po002460,,,,,,
中央大学マンドリンクラブ函館演奏会日時７月２１日(火)PM.６．３０開演場所H.B.C劇場入場料￥１５０（前売中）主催中央大学北海道々人会後援函館市教育委員会北海道新聞社・H.B.C中央大学楽員会,,,,78.0×52.5cm,po002461,,,,,,
文楽重要無形文化財指定昼の部●寿式三番叟●天網島時雨炬燵紙屋内の段●絵本太功記尼ヶ崎の段●新曲小鍛冶夜の部●二人禿野澤松之輔作詞・作曲●生写朝顔話宿屋の段●伽羅先代萩御殿の段●新曲釣女9月78日特別入場料￥200《只今入場券取り扱い中です》主催財団法人公楽協会後援函館市教育委員会NHK函館放送局会場公楽映画劇場,,,,77.5×53.0cm,po002463,,,,,,
貝谷八百子バレエ団ロメオとジュリエットジェイクスピア作プロコフイエフ曲バレエドラマチック3幕14場函館芸術協会１０鑑賞会１０月６日P.M.6.30公楽映画劇場入会申込は東雲町12浅井薬局内函館芸術協会TEL1807主催函館芸術協会後援北海道新聞社提供北海道芸術鑑賞協会1958亙東芝レコードエンジェル・キャピトル,,1958年,,76.0×53.0cm,po002464,,,,,,
人類の進歩と調和EXPO’70大阪昭和45年3月15日開会日本万国博日本万国博覧会協会／大阪市東区本町4丁目27-1ArtdirectionandDesign:ShigeoFukudaReproductionSupervision:MakotoNakamuraPhoto:KazumiKurigamiPrintedbyToppanPrintingCo.Ltd.C1968Printed印Japan,,1970年,,72.5×51.5cm,po002465,,,,,,
函館総合卸見本市主催函館市函館商工会議所函館問屋連合会函館物産協会7月24日/28日会場函館市立博物館はの函館第一印刷印行函館広告社東雲町13．T代表2-01917月28日迠,,,,77.0×53.0cm,po002466,,,,,,
エール大学グリークラブ演奏会指揮＝フェノ・ヒース★★★CONDUCTORFENNOHEATH・56人の男声合唱主催＝全日本合唱連盟★★★★朝日新聞社・後援＝アメリカ大使館★★函館市・函館市教育委員会札幌市・札幌市教育委員会7月7日《水》P.M6：30大谷高校体育館A・￥500B・￥3007月8日《木》P.M6：30札幌市民会館A・￥500B・￥300,,,,73.0×51.5cm,po002468,,,,,,
ロスアンゼルス交響楽団日米文化交歓使節指揮アルフレッド・ウォレンステイン序曲（海賊）作品21ベルリオーズハイドンの主題による変奏曲作品56組曲（アパラチアの春）アーロン・コープランド交響曲第7番イ長調作品92ベートーヴェン６JUNE23日午後6時開演札幌中島スポーツセンターHBC本社・函館・旭川・帯広・小樽の各放送局ほか各前売場にて5月20日一齋発賣！前賣券特別指定券￥1,200A券￥900B券￥600主催国際文化交換協会・北海道放送後援北海道新聞社北海道教育委員会,,,,74.5×52.0cm,po002469,,,,,
第24回音楽コンクール受賞者発表演奏会出演者ヴァイオリン部門第１位広瀬悦子ピアノ部門第１位水本雄三チェロ部門第１位小野崎純声楽部門第23回芝玲子伴奏萩原和子1月14日(土)午後6.30開演於HBC劇場入場料特別指定席250円普通指定席200円市内各プレイガイド楽器店で取扱います。主催NHK・毎日新聞・RSC,,,,74.5×52.0cm,po002470,,,,,,
ウィーン・フィルハーモニー特別演奏会日時・昭和44年2月19日(水)午後6時30分開演会場・札幌中島スポーツセンター指揮・ゲオルク・ショルティ演奏曲目●シューベルト／交響曲第8番「未完成」●R・シュトラウス/交響詩「ティル・オイレンシュピーゲルの愉快ないたずら」●ブラームス/交響曲第2番ニ長調STV■入場料S5,000円・A4,000円・B3,500円・C3,000円・D2,500円・E2,000円（STV本社・札幌市内各プレイガイド）■主催札幌テレビ放送・協賛ニッカウヰスキー・後援北海道・北海道教育委員会・札幌市,,1969年,,72.5×51.5cm,po002471
会期昭和23年自8月7日至8月16日東北北海道産業振興共進会会場函館市新川小学校主催函館市★函館商工会議所後援北海道青森県岩手県福島県山形県宮城県各新聞社,,1948年,,76.0×51.5cm,po002472,,,,,,
ピアノ演奏会原智恵子Take7.28-P.M.6.30提供北海道芸術鑑賞協会東芝キャピトルレコードコンサート北海道キャラバン7月中旬解説河野隆次・新妻博,,,,75.5×51.0cm,po002474,,,,,,
第27回三国バレエ発表会彩色─狂気の夢ひとりひとりのためにIII幻想円舞曲9月21日(金)PM6：30開演函館市民会館大ホール大人￥1,500中学生以下￥700主催三国バレエ研究所後援函館市教育委員会北海道新聞函館支社函館市文化団体協議会,,,,72.5×51.5cm,po002475,,,,,
第1回全函館自立劇団演劇合同公演福田恆存作幽霊やしき三幕9月10．11日・午后6時開場於HBCラジオ劇場参加団体劇研”河”劇団”むすび座”函館童劇集団函館脚本研究会自由座河童座HBC児童劇団共催北海道新聞社◆北海道放送◆函館素人演劇協議会後援函館市◆函館教育委員会,,,,79.5×36.5cm,po002476,,,,,,
花荻先生と三太こヽろよい微笑と美しい涙があなたの心を洗う感動無限の抒情篇山田五十鈴宇野重吉滝沢修津村悠子大橋弘清水将夫加藤嘉左ト全（綜芸）春日俊二山内明小夜福子髙野由美細川ちか子原作青木茂脚本大黒東洋士監督鈴木英夫撮影渡辺公夫劇団民芸作品★大映配給※下辺に360*530サイズの用紙貼付有16日ヨリ同時上映デイズニ-傑作天然色漫画集リスの住宅難★グーフイの名騎手スクール・プロダクシヨン第二回作品”楽しい夏休”市内小学生の手に成る珠玉扁大人60円〔限定前売発売中40円〕小人免税10円,,,,72.5×51.0cm,po002477,,,,,,
ホクレンぎょれんGREENCONCERT札響野外演奏会グリーンコンサート5月26日（土）PM2：00／函館市五稜郭公園入場無料（雨天の場合、函館市民体育館）指揮・福村芳一／管弦楽・札幌交響楽団●ミュージカルサウンド・オブ・ミュージック●J・ストラウス円舞曲春の声●ビゼーカルメン組曲●ハチャトゥリアン舞踊組曲「仮面舞踏会」他主催／北海道・北海道教育委員会・函館市・函館市教育委員会・札幌交響楽団主管／札響野外演奏会実行委員会協賛／ホクレンぎょれん,,,,84.5×59.5cm,po002478,,,,,,
風雪百年輝く未来前売券発売中北海道百年記念北海道博会期●43年6月14日→8月18日会場●札幌市真駒内公園主催●北海道札幌北海道商工会議所連合会北海道新聞社本州と北海道を結ぶ《海のハイウェイ》東日本フェリー本社函館市大町8-20(0138)23-8331（代）,,1968年,,103.0×73.0cm,po002479,,,,,,
北洋漁業再開記念北海道大博覧会北洋博19547月10日→8月31日HokuyoFair開催地・函館市（第1会場）函館公園（第2会場）五稜郭公園主催・北海道・函館市・函館商工会議所後援・各省・水産庁・北海道開發庁・日本國有鉄道・日本専売公社KURIYAGAWA1953札幌・中西写真製版印刷株式会社・納,,1954年,,106.0×72.0cm,po002480,,,,,,
北洋漁業再開記念北海道大博覧会北洋博HokuyoFair7月10日→8月31日1954開催地・函館市主催・北海道・函館市・函館商工会議所後援・各省・水産庁・北海道開發庁・日本國有鉄道・日本専売公社H.Oikawa函館辻印刷所納,,1954年,,106.5×74.5cm,po002481,,,,,,
H.hachiro-63TFOTARUTRADEFAIR8月１～7日第5回小樽総合見本市会場小樽色内小学校株式会社石井印刷印行,,,,72.5×53.5cm,po002482,,,,,,
印度国際観光物産見本市7月1日→15日主催・駐日印度大使館・函館市後援・大蔵省・外務省・通商産業省・日本専売公社・北海道・北海道新聞社函館商工会議所・函館税関・青函船舶鉄道管理局・他会場函館市棒二森屋駅前,,,,106.5×74.0cm,po002483,,,,,,
北海道博海の小樽会場7月5日8月31日デラックス水族館完成HOKKAIDOGRANDFAIRMORI主催北海道札幌市小樽市後援関係各省日本国有鉄道東木東木の段ボール,,,,104.0×74.5cm,po002484,,,,,,
レコード大賞・特別賞受賞記念春日八郎ショウ２．６(木)６：３０共愛会館￥４６０函館労音2月例会函館市若松町２８１６TEL23-8334春に向って若者の心を歌うザ．シャデラックス２・１１（火）６：３０共愛会館￥３６０ベートーベン後期三大ソナタ告別・ソナタ３１番作品１０ワルトシュタイン井内澄子ピアノリサイタル２・１７（月）６：３０拓銀ホール￥３１０,,,,54.0×38.0cm,po002485,,,,,,
心に残るシーン函館のやさしい贈り物TwinklingWinterNightsWinternightsinthiscityshineinwarmcolorsAssnowcovershistoricstreetsandmakesthemglowThestreetsoncelitupwithgaslampswhereforeignershadcomeandgoneArenowbrightenupwithilluminationsTopleasethepeoplewhocherishitshistoryandthosewhovisitthisplaceHAKODATE,,,,103.0×72.5cm,po002487,,,,,,
永遠の記憶に刻む街─函館TheHillsandTracksofourPastBuildingsthatspeakofourhistoryOnthewaystotheguardianpeakCobblestoneswornbythepassingoftimeAswindswhisperindistanttonguesTocarveapermanentplaceinyourheartHAKODATE,,,,103.0×72.5cm,po002488,,,,,,
宣教百年記念宮城学院・東北学院合唱隊G.F.ヘンデルメサイヤ演奏会とき10月4日日P.M.6.30ところH.B.C劇場入場料150円入場券は遺愛校にてお求め下さい基督教学校教育同盟東北・北海道地区加盟校共同主催盛岡市生活学院弘前市弘前学院・東奥義塾函館市遺愛女子高等学校札幌市北星学園・酪農学園仙台市東北学院・宮城学院・尚絅女学院後援日本基督教団東北・奥羽・北海教区,,,,75.0×53.0cm,po002489,,,,,,
グランド印刷ぼうに納1955年教育映画祭函館市視聴覚ライブラリー創立記念祭・・・上映映画は1955年の最優秀作品・・・・・・・・入場無料但し子供の入場はおことわりします・・・・・主催函館市教育委員会北海道教育委員会北海道視聴覚教育研究会後援北海道新聞社北海タイムス社函館新聞社NHK函館放送局HBC函館放送局日時11月28日午后1時ヨリ会場労仂会館講堂,,1955年,,55.0×39.5cm,po002490,,,,,,
北洋漁業再開記念北海道大博覧会北洋博の函館へ…19547.10～8.31第1会場函館公園第2会場五稜郭公園主催・北海道・函館市・函館商工会議所後援・各省・水産庁・北海道開發庁・日本国有鉄道・日本専売公社H.Oikawa,,1954年,,38.0×52.5cm,po002491,,,,,,
夏は招く北海道北洋博の函館へ北洋漁業再開記念北海道大博覧会7月10日→8月31日（第1会場）函館公園（第2会場）五稜郭公園主催・北海道・函館市・函館商工会議所後援・各省・水産庁・北海道開發庁・日本国有鉄道・日本専売公社H.Oikawa,,1954年,,38.0×52.5cm,po002492,,,,,,
日本社会党結党20周年記念ソ連音楽２つの名花同時公演最高の異色女性編成プロコフィエフ弦楽四重奏・オイストラフの高弟ポリトコフスキー（バイオリン）10月18日中央中学校講堂午後6時半開演●料金／一般600中高校生300社会党函館総支部,,,,36.5×51.5cm,po002493,,,,,,
八月九日午後六時（雨天順延）湯川温泉松倉川畔湯川温泉納凉まつり灯篭流し・演芸大会・花火大会・ねぶた灯篭展示湯川温泉観光協会・函館観光協会,,,,38.5×13.0cm,po002495,,,,,,
夏は招く北海道北洋博の函館へ昭和29年7月10日→8月31日開催地函館市1954HOKUYOFAIR北洋漁業再開記念北海道大博覧会主催北海道・函館市・函館商工会議所後援各省・水産庁・北海道開発庁・日本国有鉄道,,1954年,,61.0×42.0cm,po002496,,,,,,
凾館CIE図書館が贈るいこいのひとときyouhoveears時毎週日火木１２．００土デイスク愛好会共催６．３０所真砂町１凾館CIE図書館※下辺に210*265サイズの用紙貼付有お晝休みレコードコンサートプログラム１２月毎週日、火、木正午より一時間,,,,30.0×45.5cm,po002498,,,,,,
第１４回英語劇公演シェークスピア・作夏の夜の夢AmidsummerNight'sDream６月１４日(水)６．００HBC劇場学芸大学英語英文会,,,,39.5×53.0cm,po002499,,,,,,
在りし日のトスカニーニ、フルトベングラーの姿をしのぶ35ミリ長編音楽映画ドイツ民主共和国デフア社製作、属啓成監修ベートーベンの生涯指揮者・アルトウール・ニキツシュ/アルトウール・トスカーニ/ヘルマン・シェルヘン/ウイルヘルム・フルトヴエングラー/キリル・コンドラシン/カール・ベーム/グレコ・フリーテルベルグ/ルドルフ・ケンペ/ヘルマン・アーベントロート/フランツ・コンビュチニーピアニスト・レフ・オボーリンヴアイオリニスト・メヌーイン/ダビッド・オイストラッフ３月２１日（３時・５時・７時）会費３６０円（高校生２６０円）拓銀ホール落語・講談・曲芸労音寄席３月１９日(水)夜６時半労働会館会費３１０円バイタリテーあふれるフォーク歌手上条恒彦３月２５日(火)夜６時半HBCホール会費３１０円函館市若松町２８の６函館労音TEL２３－８３３４,,,,51.5×38.0cm,po002500,,,,,,
ナンの悲劇ともしび第4回公演於公民館9月16日午後6時半開演,,,,50.0×42.0cm,po002503,,,,,,
第9回英語劇の夕E.J.M.SYNCE作聖者の泉THEWELLOFTHESAINTS6月27日・6：30HBCラジオ劇場学芸大学英語研究室明るく、楽しく、買よい、デパート丸井（電）代4300今井,,,,53.5×37.0cm,po002504,,,,,,
第8回英語劇の夕T.WilderOURTOWN我等の町時10月19日午後6時所HBC劇場学芸大学英語研究室,,,,52.0×36.5cm,po002505,,,,,,
文学と音楽と美術らくだの夕時・十一月二十三日（祭）午后五時半於・市内鶴岡町鶴友会館朗読詩集・講演・レコードコンサートシュプレッピコール・西欧名画原色スライド函館土曜詩斈会グランド印刷ぼうに納,,,,54.0×38.5cm,po002506,,,,,,
第6回英語劇の夕バーナード・ショー作ピグマリオンpygmalion11月29日午后6時H．B．Cラジオ劇場学芸大学英語研究室丸井今井,,,,53.5×38.0cm,po002507,,,,,,
NHK郷土芸能発表大会11月10日（日）后1時30分●共愛会館入場無料第１部郷土芸能発表会江差追分踊り（江差町）江差沖揚音頭（〃）五勝手鹿子舞（〃）江差もちつき囃し（〃）松前神楽（福島町）南茅部の駒踊り（南茅部町）第2部東北・北海道民謡大会東北代表浅野千鶴子長谷川久子北海道大表佐々木基晴主催・NHK函館放送局・江差町・福島町・南茅部町協賛●江差追分踊り保存会・江差沖揚音頭保存会・五勝手鹿子舞保存会・江差もちつき囃し保存会・北海道松前神楽同人会函館・第一印刷印行,,,,39.0×53.0cm,po002508,,,,,,
本道放送開始30周年記念NHK交響楽団特別演奏会指揮ウイルヘルム・ロイブナー7月2日（水）午后6.30開演函館市大谷高等学校体育館前売券￥500当日券￥550前売開始6月1日（日）前10時から函館放送局、市内プレイガイド主催函館放送局・NHK交響楽団ダイアモンドシリーズ世界の名曲・最高の演奏家・最新の録音コロムビアレコード,,,,51.0×36.5cm,po002509,,,,,,
第7回英語劇の夕J．Mバーリー作”御婦人は皆知っている”A.ガーステンバーグ作”心”heats他11月19日（金）午后6時学芸大学英語劇研究会丸井今井,,,,53.5×37.0cm,po002510,,,,,,
第15回函館地区高校演劇発表会とき／10月2日（土）3日（日）昼／8時半～2時半・夜／3時～9時ところ／HBC劇場主催北海道高等学校分化連盟函館地区演劇部はこだての新名所・・・・・・五稜郭タワー●ご結婚披露宴、ご商談、クラス会、パーティーに！,,,,51.0×31.5cm,po002511,,,,,,
第一回発表会学芸大学函館分校童話劇研究部童話劇の集い12月15日午后1時16日午前10時より公民館,,,,55.0×39.5cm,po002512,,,,,,
第13回公演西島大作メドウサの首一幕丁西林作・宮川晟訳貸間さがし一幕15・16日P・M6・00於公民館学芸大学函館分校演劇部,,,,54.5×39.0cm,po002513,,,,,,
港祭協讃第10回英語劇の夕A.A.MILNE作ドーヴァー街道THEDOVERROADSTANLEYHOUGHTON作大事な故人THEDEARDEPARTED7月9日PM6.00HBCラジオ劇場後援市教育委員会学芸大学英語英文会高杉孔版,,,,53.0×37.0cm,po002514,,,,,,
CLARENCEDAYクラレンス原作─LifewithFatherおやじとともに─6月3日6：00p.m.HBC第12回英語劇学芸大学創立10周年記念協賛学大英語英文会,,,,37.5×52.0cm,po002515,,,,,,
東京大学男声ダブルカルテットオクトパス演奏会曲目I日本の童謡5曲II四重唱6曲IIIIVV…1959.7.17（金）PM6：30函館市公民館ホール主催函館市公民館・函館東大会￥60おみやげ・甘納豆・和洋酒高砂屋函館駅前TEL2503829861,,1959年,,53.5×36.5cm,po002517,,,,,,
StillLifeノエル・カワード・作わかれAPoundonDemandオーケーシー・作簡易郵便局一挿話第13回・英語劇HBC劇場5月23日（月）6.00開演学芸大学英語英文会,,,,37.0×53.0cm,po002518,,,,,,
全函館大合唱祭日時6月1日午後6時30分会場日魯行動一般券￥50学生券￥30会券取扱書各楽器店主催函館音楽協会★函館市公民館後援函館放送局★道新★函新芸術社印刷,,,,52.0×38.0cm,po002519,,,,,,
函館市公民館少年少女絃楽合奏団第9回定期演奏会とき6月27日(土)午后6時半ところH．B．Cラジオ劇場主催函館市公民館入場券（一般￥80．児童￥50）は各楽器店・プレイガイドにあります純ヨーロッパ風の洋菓子とパン味と香りのキングベーカリー函館駅前TEL(3)0032,,,,52.0×37.0cm,po002520,,,,,,
HBCジュニアコンサート8/8<月>P・M2・00苫小牧市立東小学校体育館8/9<火>P・M2・00室蘭文化センター8/10<水>P・M3・00函館HBCラジオ劇場出演HBCジュニアーオーケストラ指揮斎藤信和HBC少年少女合唱団指揮小田覚主催北海道放送苫小牧市教育委員会室蘭市教育委員会函館市教育委員会,,,,51.5×24.5cm,po002521,,,,,,
第13回公演全函館吹奏楽祭11月3日-PM1時演奏団体一般・高校・小・中学校の吹奏楽団体・鼓笛隊主催函館吹奏楽連盟入場券取扱所プレイガイド・楽器店,,,,39.0×53.0cm,po002522,,,,,,
第1回定期演奏会函館吹奏楽団指揮寺中哲二アルルの女第一組曲幻想交響曲コンステレーション他・序曲・マーチ・ポピュラー数曲日時7月25日（土）午２．００後６．３０場所HBCホール主催函館吹奏楽団、後援函館市教育委員会函館吹奏楽連盟函館音楽協会三菱FMマルチステレオ教もあなたと共に三菱電機,,,,53.5×38.0cm,po002523,,,,,,
11月23日夜6時於HBC劇場全函館吹奏楽合同演奏会第6回公演主催函館吹奏楽連盟公演函館音楽協会入場料￥50各楽器店プレイガイド,,,,54.0×36.5cm,po002524,,,,,,
函館市民文化祭協賛全函館吹奏楽合同演奏会第8回公演入場料￥５０プレイガイド・楽器店他,,,,54.0×37.5cm,po002525,,,,,,
函館市文化祭協賛11月2日后6.00HBC劇場全函館大合唱祭第14回公演主催函館合唱連盟函館市文化祭実行委員会会券￥７０プレイガイド・楽器店,,,,54.0×38.5cm,po002526,,,,,,
東京コラリアーズ男声合唱団指揮・福永陽一朗月光とピエロ・黒人霊歌懐しきケンタツキーの家・五ツ木の子守唄・映画主題歌集・ビギンザビギン・金髪のジエニー・深い河・旅愁等全27曲会員募集10月20日(日曜）后6時半HBCラジオ劇場会費100円入会金50円(3名以上）入会問合せは事務局個人の場合100円十字街タモト・〒3970函館勤労者音楽協議会,,,,53.0×37.0cm,po002527,,,,,,
7月二十六日P.M.6.30H．B．Cホール東北大学男声合唱団演奏会演奏曲ロシヤ民謡・宗教曲・シヤンソン・黒人霊歌・組曲主催函館音楽協会後援東北大学同窓会函館支部市教委・函館合唱連盟入場料前売券￥８０．当日券￥１００．各プレイガイド・楽器店扱,,,,54.5×38.5cm,po002528,,,,,,
ヴアイオリン祭北海道児童ヴアイオリン連盟第6回研究発表会34年8月2日P.M.6：300於H．B．C．（入場無料）主催北海道児童ヴアイオリン連盟．北海道放送北海道新聞社函館市公民館,,1959年,,51.0×35.5cm,po002529,,,,,,
歳末たすけあい協賛クリスマス音楽会12月21日后6時半H．B．C劇場主催函館音楽協会入場料￥50プレイガイド・各楽器店,,,,53.5×32.5cm,po002530,,,,,,
11月24日后1時・6時（昼夜）於H．B．Cラジオ劇場全函館吹奏楽合同演奏会主催函館吹奏楽連盟後援函館音楽協会入場料￥５０．各楽器店・プレイガイド第7回公演,,,,54.5×38.5cm,po002531,,,,,,
第11回函館市民文化祭11月2日后６．００H．B．C劇場音楽祭出演市内音楽団体・演奏家主催函館市民文化祭実行委員会函館音楽協会入場券指定席￥７０補助指定席￥５０プレイガイド・楽器店,,,,54.0×38.0cm,po002532,,,,,,
6月11日後６．００H．B．C劇場全函館大合唱祭第15回公演主催函館合唱連盟後援函館市教育委員会函館音楽協会会券指定席券￥７０プレイガイド・楽器店,,,,54.0×38.0cm,po002533,,,,,,
11月8日後６．００H．B．C劇場全函館大合唱祭函館市民文化祭協賛第16回公演主催函館合唱連盟後援函館音楽協会会券指定席券￥１００補助指定席券￥７０プレイガイド・楽器店,,,,54.0×38.0cm,po002534,,,,,,
慶應大学創立95周年記念ワグネルソサィエティー演奏会8月21日（木）后6時日魯講堂会券￥100曲目男声合唱（日本民謡、シューベルト、グリーク集他）弦楽四重奏（ハイドン、鳥他）チエロ独奏（サンサーンス白鳥他）ヴァイオリン独奏（ヴェートーヴェン、スプリングソナタ他）共催ワグネル・ソサィエティ函館三田会函館慶應学生会協賛函館音楽協会函館鑑賞協会後援函館新聞社ライオン石鹸ライオン油脂株式会社,,,,54.0×38.5cm,po002535,,,,,,
